Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206.000000,Export Frame Rate,206.000000,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port
,,"8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
167,0.810680,-0.029602,0.023110,0.064496,-0.040096,0.027340,0.077917,-0.016264,0.022192,0.079850,-0.028843,0.025967,0.091043
168,0.815534,-0.029607,0.023110,0.064492,-0.040097,0.027340,0.077917,-0.016263,0.022191,0.079850,-0.028843,0.025967,0.091043
169,0.820388,-0.029613,0.023111,0.064487,-0.040099,0.027340,0.077916,-0.016261,0.022191,0.079850,-0.028842,0.025967,0.091042
170,0.825243,-0.029619,0.023112,0.064482,-0.040101,0.027339,0.077915,-0.016260,0.022191,0.079850,-0.028841,0.025967,0.091041
171,0.830097,-0.029624,0.023112,0.064478,-0.040103,0.027339,0.077914,-0.016259,0.022190,0.079851,-0.028840,0.025967,0.091041
172,0.834951,-0.029630,0.023113,0.064473,-0.040104,0.027339,0.077913,-0.016258,0.022190,0.079851,-0.028839,0.025967,0.091040
173,0.839806,-0.029636,0.023114,0.064468,-0.040106,0.027339,0.077913,-0.016257,0.022189,0.079851,-0.028837,0.025967,0.091039
174,0.844660,-0.029642,0.023114,0.064463,-0.040108,0.027339,0.077912,-0.016256,0.022188,0.079852,-0.028836,0.025968,0.091038
175,0.849515,-0.029648,0.023115,0.064459,-0.040109,0.027338,0.077911,-0.016255,0.022188,0.079852,-0.028835,0.025968,0.091037
176,0.854369,-0.029654,0.023116,0.064454,-0.040111,0.027338,0.077910,-0.016255,0.022187,0.079853,-0.028834,0.025968,0.091037
177,0.859223,-0.029660,0.023116,0.064449,-0.040113,0.027338,0.077909,-0.016254,0.022186,0.079853,-0.028833,0.025968,0.091036
178,0.864078,-0.029666,0.023117,0.064444,-0.040115,0.027338,0.077908,-0.016253,0.022184,0.079854,-0.028832,0.025968,0.091035
179,0.868932,-0.029672,0.023118,0.064439,-0.040117,0.027338,0.077908,-0.016253,0.022183,0.079854,-0.028831,0.025968,0.091034
180,0.873786,-0.029678,0.023119,0.064434,-0.040118,0.027337,0.077907,-0.016252,0.022182,0.079855,-0.028830,0.025968,0.091033
181,0.878641,-0.029685,0.023119,0.064429,-0.040120,0.027337,0.077906,-0.016252,0.022181,0.079855,-0.028829,0.025969,0.091033
182,0.883495,-0.029691,0.023120,0.064424,-0.040122,0.027337,0.077905,-0.016252,0.022179,0.079856,-0.028828,0.025969,0.091032
183,0.888350,-0.029697,0.023121,0.064419,-0.040124,0.027337,0.077904,-0.016251,0.022178,0.079857,-0.028827,0.025969,0.091031
184,0.893204,-0.029704,0.023122,0.064414,-0.040126,0.027337,0.077903,-0.016251,0.022176,0.079857,-0.028825,0.025969,0.091030
185,0.898058,-0.029710,0.023122,0.064409,-0.040127,0.027337,0.077902,-0.016251,0.022175,0.079858,-0.028824,0.025969,0.091029
186,0.902913,-0.029717,0.023123,0.064403,-0.040129,0.027336,0.077902,-0.016251,0.022173,0.079859,-0.028823,0.025970,0.091028
187,0.907767,-0.029723,0.023124,0.064398,-0.040131,0.027336,0.077901,-0.016250,0.022171,0.079860,-0.028822,0.025970,0.091028
188,0.912621,-0.029730,0.023125,0.064393,-0.040133,0.027336,0.077900,-0.016250,0.022169,0.079860,-0.028821,0.025970,0.091027
189,0.917476,-0.029736,0.023125,0.064388,-0.040135,0.027336,0.077899,-0.016250,0.022167,0.079861,-0.028820,0.025970,0.091026
190,0.922330,-0.029743,0.023126,0.064383,-0.040137,0.027336,0.077898,-0.016250,0.022166,0.079862,-0.028818,0.025971,0.091025
191,0.927184,-0.029750,0.023127,0.064378,-0.040139,0.027336,0.077897,-0.016250,0.022164,0.079863,-0.028817,0.025971,0.091024
192,0.932039,-0.029756,0.023127,0.064373,-0.040141,0.027335,0.077897,-0.016250,0.022162,0.079864,-0.028816,0.025971,0.091023
193,0.936893,-0.029763,0.023128,0.064367,-0.040143,0.027335,0.077896,-0.016250,0.022160,0.079864,-0.028815,0.025971,0.091023
194,0.941748,-0.029770,0.023129,0.064362,-0.040145,0.027335,0.077895,-0.016250,0.022158,0.079865,-0.028814,0.025972,0.091022
195,0.946602,-0.029777,0.023130,0.064357,-0.040147,0.027335,0.077894,-0.016249,0.022156,0.079866,-0.028812,0.025972,0.091021
196,0.951456,-0.029784,0.023130,0.064352,-0.040149,0.027335,0.077894,-0.016249,0.022154,0.079867,-0.028811,0.025972,0.091020
197,0.956311,-0.029791,0.023131,0.064347,-0.040151,0.027335,0.077893,-0.016249,0.022152,0.079868,-0.028810,0.025972,0.091019
198,0.961165,-0.029798,0.023132,0.064342,-0.040153,0.027335,0.077892,-0.016249,0.022150,0.079869,-0.028809,0.025973,0.091018
199,0.966019,-0.029805,0.023132,0.064337,-0.040155,0.027335,0.077891,-0.016249,0.022148,0.079870,-0.028807,0.025973,0.091018
200,0.970874,-0.029812,0.023133,0.064332,-0.040157,0.027335,0.077891,-0.016249,0.022147,0.079870,-0.028806,0.025973,0.091017
201,0.975728,-0.029820,0.023134,0.064327,-0.040159,0.027334,0.077890,-0.016248,0.022145,0.079871,-0.028805,0.025974,0.091016
202,0.980583,-0.029827,0.023134,0.064322,-0.040161,0.027334,0.077890,-0.016248,0.022143,0.079872,-0.028804,0.025974,0.091015
203,0.985437,-0.029834,0.023135,0.064317,-0.040163,0.027334,0.077889,-0.016248,0.022141,0.079873,-0.028803,0.025974,0.091015
204,0.990291,-0.029842,0.023136,0.064312,-0.040166,0.027334,0.077888,-0.016247,0.022139,0.079874,-0.028801,0.025974,0.091014
205,0.995146,-0.029849,0.023136,0.064307,-0.040168,0.027334,0.077888,-0.016247,0.022138,0.079875,-0.028800,0.025975,0.091013
206,1.000000,-0.029857,0.023137,0.064302,-0.040170,0.027334,0.077887,-0.016246,0.022136,0.079876,-0.028799,0.025975,0.091012
207,1.004854,-0.029864,0.023138,0.064297,-0.040172,0.027334,0.077887,-0.016246,0.022134,0.079877,-0.028798,0.025975,0.091012
208,1.009709,-0.029872,0.023138,0.064293,-0.040175,0.027334,0.077886,-0.016245,0.022133,0.079877,-0.028796,0.025976,0.091011
209,1.014563,-0.029879,0.023139,0.064288,-0.040177,0.027334,0.077886,-0.016244,0.022131,0.079878,-0.028795,0.025976,0.091010
210,1.019417,-0.029887,0.023140,0.064283,-0.040179,0.027334,0.077886,-0.016244,0.022130,0.079879,-0.028794,0.025976,0.091010
211,1.024272,-0.029895,0.023140,0.064278,-0.040181,0.027334,0.077885,-0.016243,0.022128,0.079880,-0.028793,0.025976,0.091009
212,1.029126,-0.029903,0.023141,0.064274,-0.040184,0.027334,0.077885,-0.016242,0.022127,0.079881,-0.028791,0.025977,0.091009
213,1.033981,-0.029910,0.023142,0.064269,-0.040186,0.027334,0.077885,-0.016241,0.022125,0.079882,-0.028790,0.025977,0.091008
214,1.038835,-0.029918,0.023142,0.064264,-0.040189,0.027334,0.077885,-0.016240,0.022124,0.079883,-0.028789,0.025977,0.091008
215,1.043689,-0.029926,0.023143,0.064260,-0.040191,0.027334,0.077884,-0.016239,0.022123,0.079883,-0.028788,0.025977,0.091007
216,1.048544,-0.029934,0.023144,0.064255,-0.040193,0.027334,0.077884,-0.016238,0.022122,0.079884,-0.028786,0.025978,0.091006
217,1.053398,-0.029942,0.023144,0.064251,-0.040196,0.027334,0.077884,-0.016237,0.022120,0.079885,-0.028785,0.025978,0.091006
218,1.058252,-0.029950,0.023145,0.064246,-0.040198,0.027335,0.077884,-0.016236,0.022119,0.079886,-0.028784,0.025978,0.091005
219,1.063107,-0.029958,0.023146,0.064242,-0.040201,0.027335,0.077884,-0.016235,0.022118,0.079887,-0.028782,0.025978,0.091005
220,1.067961,-0.029966,0.023146,0.064237,-0.040203,0.027335,0.077884,-0.016234,0.022117,0.079887,-0.028781,0.025979,0.091005
221,1.072816,-0.029974,0.023147,0.064233,-0.040205,0.027335,0.077884,-0.016232,0.022116,0.079888,-0.028780,0.025979,0.091004
222,1.077670,-0.029982,0.023148,0.064229,-0.040208,0.027335,0.077884,-0.016231,0.022115,0.079889,-0.028778,0.025979,0.091004
223,1.082524,-0.029991,0.023148,0.064224,-0.040210,0.027335,0.077884,-0.016230,0.022114,0.079890,-0.028777,0.025979,0.091003
224,1.087379,-0.029999,0.023149,0.064220,-0.040213,0.027335,0.077885,-0.016228,0.022113,0.079890,-0.028776,0.025979,0.091003
225,1.092233,-0.030007,0.023150,0.064216,-0.040215,0.027336,0.077885,-0.016227,0.022112,0.079891,-0.028774,0.025980,0.091003
226,1.097087,-0.030015,0.023151,0.064212,-0.040218,0.027336,0.077885,-0.016225,0.022112,0.079892,-0.028773,0.025980,0.091002
227,1.101942,-0.030023,0.023151,0.064208,-0.040220,0.027336,0.077885,-0.016224,0.022111,0.079893,-0.028771,0.025980,0.091002
228,1.106796,-0.030031,0.023152,0.064203,-0.040222,0.027336,0.077885,-0.016222,0.022110,0.079893,-0.028770,0.025980,0.091002
229,1.111650,-0.030039,0.023153,0.064199,-0.040225,0.027336,0.077886,-0.016220,0.022109,0.079894,-0.028769,0.025980,0.091001
230,1.116505,-0.030048,0.023154,0.064195,-0.040227,0.027336,0.077886,-0.016219,0.022109,0.079895,-0.028767,0.025981,0.091001
231,1.121359,-0.030056,0.023154,0.064191,-0.040229,0.027337,0.077886,-0.016217,0.022108,0.079896,-0.028766,0.025981,0.091001
232,1.126214,-0.030064,0.023155,0.064187,-0.040232,0.027337,0.077887,-0.016215,0.022107,0.079896,-0.028764,0.025981,0.091001
233,1.131068,-0.030072,0.023156,0.064183,-0.040234,0.027337,0.077887,-0.016214,0.022106,0.079897,-0.028762,0.025981,0.091000
234,1.135922,-0.030080,0.023157,0.064179,-0.040236,0.027337,0.077888,-0.016212,0.022106,0.079898,-0.028761,0.025982,0.091000
235,1.140777,-0.030088,0.023158,0.064175,-0.040238,0.027338,0.077888,-0.016210,0.022105,0.079898,-0.028759,0.025982,0.091000
236,1.145631,-0.030096,0.023158,0.064171,-0.040240,0.027338,0.077888,-0.016208,0.022105,0.079899,-0.028757,0.025982,0.091000
237,1.150485,-0.030104,0.023159,0.064168,-0.040242,0.027338,0.077889,-0.016206,0.022104,0.079900,-0.028756,0.025982,0.091000
238,1.155340,-0.030112,0.023160,0.064164,-0.040244,0.027339,0.077889,-0.016204,0.022103,0.079900,-0.028754,0.025982,0.090999
239,1.160194,-0.030120,0.023161,0.064160,-0.040246,0.027339,0.077890,-0.016202,0.022103,0.079901,-0.028752,0.025983,0.090999
240,1.165049,-0.030127,0.023162,0.064156,-0.040248,0.027339,0.077890,-0.016200,0.022102,0.079902,-0.028750,0.025983,0.090999
241,1.169903,-0.030135,0.023163,0.064152,-0.040250,0.027339,0.077891,-0.016198,0.022102,0.079902,-0.028749,0.025983,0.090999
242,1.174757,-0.030143,0.023163,0.064149,-0.040252,0.027340,0.077891,-0.016196,0.022101,0.079903,-0.028747,0.025984,0.090999
243,1.179612,-0.030150,0.023164,0.064145,-0.040254,0.027340,0.077892,-0.016193,0.022101,0.079904,-0.028745,0.025984,0.090999
244,1.184466,-0.030158,0.023165,0.064141,-0.040256,0.027340,0.077892,-0.016191,0.022100,0.079904,-0.028743,0.025984,0.090998
245,1.189320,-0.030165,0.023166,0.064138,-0.040257,0.027341,0.077893,-0.016189,0.022100,0.079905,-0.028741,0.025984,0.090998
246,1.194175,-0.030173,0.023167,0.064134,-0.040259,0.027341,0.077893,-0.016187,0.022099,0.079906,-0.028739,0.025985,0.090998
247,1.199029,-0.030180,0.023167,0.064130,-0.040261,0.027341,0.077894,-0.016184,0.022099,0.079906,-0.028737,0.025985,0.090998
248,1.203883,-0.030188,0.023168,0.064127,-0.040262,0.027342,0.077894,-0.016182,0.022098,0.079907,-0.028735,0.025986,0.090998
249,1.208738,-0.030195,0.023169,0.064123,-0.040263,0.027342,0.077895,-0.016180,0.022098,0.079907,-0.028732,0.025986,0.090998
250,1.213592,-0.030202,0.023170,0.064120,-0.040265,0.027342,0.077895,-0.016177,0.022098,0.079908,-0.028730,0.025986,0.090998
251,1.218447,-0.030209,0.023170,0.064116,-0.040266,0.027343,0.077896,-0.016175,0.022097,0.079909,-0.028728,0.025987,0.090998
252,1.223301,-0.030216,0.023171,0.064113,-0.040268,0.027343,0.077896,-0.016172,0.022097,0.079909,-0.028726,0.025987,0.090998
253,1.228155,-0.030223,0.023172,0.064109,-0.040269,0.027343,0.077897,-0.016170,0.022096,0.079910,-0.028724,0.025988,0.090998
254,1.233010,-0.030230,0.023173,0.064106,-0.040270,0.027344,0.077898,-0.016167,0.022096,0.079911,-0.028721,0.025988,0.090997
255,1.237864,-0.030236,0.023174,0.064103,-0.040271,0.027344,0.077898,-0.016165,0.022095,0.079911,-0.028719,0.025988,0.090997
256,1.242718,-0.030243,0.023174,0.064099,-0.040272,0.027344,0.077899,-0.016162,0.022095,0.079912,-0.028717,0.025989,0.090997
257,1.247573,-0.030250,0.023175,0.064096,-0.040273,0.027344,0.077899,-0.016160,0.022095,0.079913,-0.028714,0.025989,0.090997
258,1.252427,-0.030256,0.023176,0.064093,-0.040274,0.027345,0.077900,-0.016157,0.022094,0.079914,-0.028712,0.025990,0.090997
259,1.257282,-0.030263,0.023177,0.064090,-0.040275,0.027345,0.077900,-0.016155,0.022094,0.079914,-0.028710,0.025990,0.090997
260,1.262136,-0.030269,0.023177,0.064086,-0.040276,0.027345,0.077901,-0.016152,0.022094,0.079915,-0.028708,0.025991,0.090997
261,1.266990,-0.030275,0.023178,0.064083,-0.040277,0.027346,0.077901,-0.016149,0.022093,0.079916,-0.028705,0.025991,0.090997
262,1.271845,-0.030282,0.023179,0.064080,-0.040278,0.027346,0.077902,-0.016147,0.022093,0.079917,-0.028703,0.025992,0.090997
263,1.276699,-0.030288,0.023180,0.064077,-0.040279,0.027346,0.077903,-0.016144,0.022093,0.079917,-0.028701,0.025992,0.090997
264,1.281553,-0.030294,0.023180,0.064074,-0.040280,0.027346,0.077903,-0.016142,0.022092,0.079918,-0.028698,0.025993,0.090998
265,1.286408,-0.030300,0.023181,0.064071,-0.040281,0.027347,0.077904,-0.016139,0.022092,0.079919,-0.028696,0.025993,0.090998
266,1.291262,-0.030306,0.023182,0.064068,-0.040282,0.027347,0.077905,-0.016136,0.022092,0.079920,-0.028694,0.025993,0.090998
267,1.296117,-0.030312,0.023183,0.064065,-0.040283,0.027347,0.077905,-0.016134,0.022092,0.079921,-0.028692,0.025994,0.090998
268,1.300971,-0.030318,0.023184,0.064062,-0.040284,0.027347,0.077906,-0.016131,0.022092,0.079921,-0.028690,0.025994,0.090998
269,1.305825,-0.030324,0.023184,0.064059,-0.040284,0.027347,0.077907,-0.016129,0.022091,0.079922,-0.028688,0.025995,0.090998
270,1.310680,-0.030330,0.023185,0.064056,-0.040285,0.027348,0.077907,-0.016126,0.022091,0.079923,-0.028686,0.025995,0.090999
271,1.315534,-0.030336,0.023186,0.064053,-0.040286,0.027348,0.077908,-0.016124,0.022091,0.079924,-0.028684,0.025996,0.090999
272,1.320388,-0.030342,0.023187,0.064051,-0.040287,0.027348,0.077909,-0.016121,0.022091,0.079925,-0.028682,0.025996,0.090999
273,1.325243,-0.030348,0.023188,0.064048,-0.040288,0.027348,0.077910,-0.016119,0.022091,0.079926,-0.028680,0.025996,0.090999
274,1.330097,-0.030354,0.023189,0.064045,-0.040289,0.027348,0.077911,-0.016117,0.022091,0.079927,-0.028678,0.025997,0.091000
275,1.334951,-0.030360,0.023190,0.064042,-0.040290,0.027348,0.077912,-0.016114,0.022091,0.079928,-0.028676,0.025997,0.091000
276,1.339806,-0.030366,0.023190,0.064040,-0.040291,0.027348,0.077912,-0.016112,0.022091,0.079929,-0.028675,0.025997,0.091000
277,1.344660,-0.030372,0.023191,0.064037,-0.040292,0.027348,0.077913,-0.016110,0.022091,0.079930,-0.028673,0.025998,0.091001
278,1.349515,-0.030378,0.023192,0.064035,-0.040293,0.027348,0.077914,-0.016108,0.022091,0.079931,-0.028671,0.025998,0.091001
279,1.354369,-0.030384,0.023193,0.064032,-0.040295,0.027348,0.077915,-0.016106,0.022091,0.079933,-0.028670,0.025998,0.091002
280,1.359223,-0.030390,0.023194,0.064030,-0.040296,0.027348,0.077917,-0.016103,0.022092,0.079934,-0.028669,0.025999,0.091002
281,1.364078,-0.030395,0.023195,0.064027,-0.040297,0.027348,0.077918,-0.016101,0.022092,0.079935,-0.028667,0.025999,0.091003
282,1.368932,-0.030401,0.023196,0.064025,-0.040298,0.027348,0.077919,-0.016099,0.022092,0.079936,-0.028666,0.025999,0.091003
283,1.373786,-0.030407,0.023197,0.064022,-0.040300,0.027348,0.077920,-0.016098,0.022092,0.079937,-0.028665,0.025999,0.091004
284,1.378641,-0.030413,0.023198,0.064020,-0.040301,0.027348,0.077921,-0.016096,0.022093,0.079939,-0.028664,0.026000,0.091004
285,1.383495,-0.030419,0.023199,0.064018,-0.040302,0.027348,0.077923,-0.016094,0.022093,0.079940,-0.028663,0.026000,0.091005
286,1.388350,-0.030425,0.023200,0.064015,-0.040304,0.027348,0.077924,-0.016092,0.022093,0.079941,-0.028662,0.026000,0.091006
287,1.393204,-0.030431,0.023201,0.064013,-0.040305,0.027347,0.077925,-0.016091,0.022094,0.079942,-0.028661,0.026000,0.091006
288,1.398058,-0.030437,0.023202,0.064011,-0.040307,0.027347,0.077927,-0.016089,0.022094,0.079944,-0.028660,0.026000,0.091007
289,1.402913,-0.030443,0.023203,0.064008,-0.040308,0.027347,0.077928,-0.016087,0.022095,0.079945,-0.028660,0.026000,0.091008
290,1.407767,-0.030450,0.023204,0.064006,-0.040310,0.027347,0.077930,-0.016086,0.022095,0.079946,-0.028659,0.026001,0.091008
291,1.412621,-0.030456,0.023205,0.064004,-0.040312,0.027346,0.077931,-0.016084,0.022095,0.079948,-0.028659,0.026001,0.091009
292,1.417476,-0.030462,0.023206,0.064002,-0.040313,0.027346,0.077933,-0.016083,0.022096,0.079949,-0.028658,0.026001,0.091010
293,1.422330,-0.030468,0.023207,0.064000,-0.040315,0.027346,0.077934,-0.016082,0.022097,0.079950,-0.028658,0.026001,0.091011
294,1.427184,-0.030474,0.023209,0.063998,-0.040317,0.027345,0.077936,-0.016081,0.022097,0.079952,-0.028657,0.026001,0.091012
295,1.432039,-0.030481,0.023210,0.063995,-0.040319,0.027345,0.077938,-0.016079,0.022098,0.079953,-0.028657,0.026001,0.091012
296,1.436893,-0.030487,0.023211,0.063993,-0.040320,0.027345,0.077940,-0.016078,0.022098,0.079954,-0.028657,0.026001,0.091013
297,1.441748,-0.030493,0.023212,0.063991,-0.040322,0.027344,0.077941,-0.016077,0.022099,0.079956,-0.028657,0.026001,0.091014
298,1.446602,-0.030500,0.023213,0.063989,-0.040324,0.027344,0.077943,-0.016076,0.022100,0.079957,-0.028657,0.026001,0.091015
299,1.451456,-0.030506,0.023214,0.063987,-0.040326,0.027343,0.077945,-0.016075,0.022101,0.079959,-0.028657,0.026001,0.091016
300,1.456311,-0.030512,0.023215,0.063985,-0.040328,0.027343,0.077947,-0.016074,0.022101,0.079960,-0.028657,0.026001,0.091017
301,1.461165,-0.030519,0.023216,0.063983,-0.040330,0.027342,0.077949,-0.016073,0.022102,0.079961,-0.028657,0.026001,0.091018
302,1.466019,-0.030526,0.023217,0.063981,-0.040332,0.027342,0.077951,-0.016072,0.022103,0.079963,-0.028658,0.026001,0.091019
303,1.470874,-0.030532,0.023218,0.063979,-0.040334,0.027341,0.077953,-0.016072,0.022104,0.079964,-0.028658,0.026001,0.091020
304,1.475728,-0.030539,0.023220,0.063977,-0.040336,0.027341,0.077955,-0.016071,0.022105,0.079966,-0.028658,0.026001,0.091021
305,1.480583,-0.030545,0.023221,0.063975,-0.040339,0.027340,0.077957,-0.016070,0.022105,0.079967,-0.028659,0.026002,0.091022
306,1.485437,-0.030552,0.023222,0.063973,-0.040341,0.027340,0.077960,-0.016069,0.022106,0.079969,-0.028659,0.026002,0.091023
307,1.490291,-0.030559,0.023223,0.063971,-0.040343,0.027339,0.077962,-0.016069,0.022107,0.079970,-0.028660,0.026002,0.091024
308,1.495146,-0.030566,0.023224,0.063969,-0.040345,0.027339,0.077964,-0.016068,0.022108,0.079972,-0.028660,0.026002,0.091025
309,1.500000,-0.030572,0.023225,0.063967,-0.040348,0.027338,0.077966,-0.016067,0.022109,0.079973,-0.028661,0.026002,0.091026
310,1.504854,-0.030579,0.023226,0.063965,-0.040350,0.027337,0.077968,-0.016067,0.022110,0.079975,-0.028662,0.026002,0.091027
311,1.509709,-0.030586,0.023227,0.063964,-0.040352,0.027337,0.077971,-0.016066,0.022111,0.079976,-0.028662,0.026002,0.091028
312,1.514563,-0.030593,0.023228,0.063962,-0.040355,0.027336,0.077973,-0.016066,0.022112,0.079977,-0.028663,0.026002,0.091029
313,1.519417,-0.030600,0.023230,0.063960,-0.040357,0.027335,0.077975,-0.016065,0.022114,0.079979,-0.028664,0.026002,0.091031
314,1.524272,-0.030607,0.023231,0.063958,-0.040360,0.027334,0.077978,-0.016065,0.022115,0.079980,-0.028665,0.026002,0.091032
315,1.529126,-0.030614,0.023232,0.063956,-0.040363,0.027334,0.077980,-0.016064,0.022116,0.079982,-0.028666,0.026002,0.091033
316,1.533981,-0.030622,0.023233,0.063954,-0.040365,0.027333,0.077983,-0.016064,0.022117,0.079984,-0.028666,0.026002,0.091034
317,1.538835,-0.030629,0.023234,0.063952,-0.040368,0.027332,0.077985,-0.016064,0.022118,0.079985,-0.028667,0.026002,0.091035
318,1.543689,-0.030636,0.023235,0.063950,-0.040371,0.027331,0.077988,-0.016063,0.022120,0.079987,-0.028668,0.026001,0.091037
319,1.548544,-0.030643,0.023237,0.063949,-0.040374,0.027331,0.077990,-0.016063,0.022121,0.079988,-0.028669,0.026001,0.091038
320,1.553398,-0.030651,0.023238,0.063947,-0.040377,0.027330,0.077993,-0.016062,0.022122,0.079990,-0.028671,0.026001,0.091039
321,1.558252,-0.030658,0.023239,0.063945,-0.040380,0.027329,0.077995,-0.016062,0.022124,0.079991,-0.028672,0.026001,0.091041
322,1.563107,-0.030666,0.023240,0.063943,-0.040383,0.027328,0.077998,-0.016062,0.022125,0.079993,-0.028673,0.026001,0.091042
323,1.567961,-0.030673,0.023241,0.063941,-0.040386,0.027327,0.078000,-0.016061,0.022127,0.079994,-0.028674,0.026001,0.091043
324,1.572816,-0.030681,0.023243,0.063939,-0.040389,0.027327,0.078003,-0.016061,0.022128,0.079996,-0.028675,0.026001,0.091045
325,1.577670,-0.030689,0.023244,0.063938,-0.040393,0.027326,0.078005,-0.016060,0.022130,0.079997,-0.028676,0.026001,0.091046
326,1.582524,-0.030696,0.023245,0.063936,-0.040396,0.027325,0.078008,-0.016060,0.022132,0.079999,-0.028678,0.026001,0.091048
327,1.587379,-0.030704,0.023246,0.063934,-0.040400,0.027324,0.078010,-0.016060,0.022133,0.080001,-0.028679,0.026001,0.091049
328,1.592233,-0.030712,0.023248,0.063932,-0.040403,0.027323,0.078013,-0.016059,0.022135,0.080002,-0.028680,0.026000,0.091050
329,1.597087,-0.030720,0.023249,0.063930,-0.040407,0.027322,0.078016,-0.016059,0.022137,0.080004,-0.028682,0.026000,0.091052
330,1.601942,-0.030728,0.023250,0.063929,-0.040410,0.027321,0.078018,-0.016058,0.022139,0.080005,-0.028683,0.026000,0.091054
331,1.606796,-0.030736,0.023252,0.063927,-0.040414,0.027320,0.078021,-0.016058,0.022141,0.080007,-0.028685,0.026000,0.091055
332,1.611650,-0.030744,0.023253,0.063925,-0.040418,0.027319,0.078023,-0.016057,0.022143,0.080009,-0.028686,0.026000,0.091057
333,1.616505,-0.030752,0.023255,0.063923,-0.040422,0.027318,0.078026,-0.016056,0.022145,0.080010,-0.028688,0.025999,0.091058
334,1.621359,-0.030760,0.023256,0.063922,-0.040426,0.027317,0.078028,-0.016056,0.022147,0.080012,-0.028689,0.025999,0.091060
335,1.626214,-0.030768,0.023258,0.063920,-0.040430,0.027316,0.078031,-0.016055,0.022149,0.080013,-0.028691,0.025999,0.091062
336,1.631068,-0.030777,0.023259,0.063918,-0.040434,0.027316,0.078034,-0.016054,0.022151,0.080015,-0.028692,0.025999,0.091063
337,1.635922,-0.030785,0.023261,0.063917,-0.040439,0.027315,0.078036,-0.016054,0.022154,0.080016,-0.028694,0.025998,0.091065
338,1.640777,-0.030793,0.023262,0.063915,-0.040443,0.027314,0.078039,-0.016053,0.022156,0.080018,-0.028695,0.025998,0.091067
339,1.645631,-0.030802,0.023264,0.063913,-0.040447,0.027313,0.078041,-0.016052,0.022158,0.080019,-0.028697,0.025998,0.091068
340,1.650485,-0.030810,0.023265,0.063911,-0.040452,0.027312,0.078044,-0.016051,0.022161,0.080021,-0.028699,0.025997,0.091070
341,1.655340,-0.030819,0.023267,0.063910,-0.040456,0.027311,0.078047,-0.016050,0.022163,0.080022,-0.028700,0.025997,0.091072
342,1.660194,-0.030827,0.023269,0.063908,-0.040461,0.027310,0.078049,-0.016049,0.022166,0.080024,-0.028702,0.025997,0.091073
343,1.665049,-0.030836,0.023270,0.063906,-0.040465,0.027309,0.078052,-0.016048,0.022169,0.080025,-0.028704,0.025996,0.091075
344,1.669903,-0.030844,0.023272,0.063904,-0.040470,0.027308,0.078054,-0.016047,0.022171,0.080027,-0.028705,0.025996,0.091077
345,1.674757,-0.030853,0.023274,0.063903,-0.040474,0.027307,0.078057,-0.016045,0.022174,0.080028,-0.028707,0.025996,0.091079
346,1.679612,-0.030862,0.023275,0.063901,-0.040479,0.027306,0.078059,-0.016044,0.022177,0.080030,-0.028708,0.025995,0.091081
347,1.684466,-0.030870,0.023277,0.063899,-0.040483,0.027305,0.078062,-0.016043,0.022180,0.080031,-0.028710,0.025995,0.091082
348,1.689320,-0.030879,0.023279,0.063897,-0.040488,0.027305,0.078064,-0.016041,0.022183,0.080032,-0.028712,0.025995,0.091084
349,1.694175,-0.030888,0.023280,0.063896,-0.040493,0.027304,0.078066,-0.016040,0.022186,0.080034,-0.028713,0.025994,0.091086
