Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206,Export Frame Rate,206,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,,,,,,
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
3924,19.048544,-0.050545,0.0273,0.074077,-0.052648,0.021405,0.090234,-0.041852,0.02732,0.079719,-0.037101,0.021665,0.10114,,,,,,
3925,19.053398,,,,-0.052648,0.021405,0.090235,-0.041852,0.02732,0.07972,-0.03364,0.015581,0.097974,,,,,,
3926,19.058252,,,,-0.052648,0.021405,0.090235,-0.041852,0.02732,0.07972,,,,,,,,,
3927,19.063107,-0.050547,0.027304,0.074078,-0.052648,0.021405,0.090235,-0.041853,0.027321,0.079721,-0.037108,0.021678,0.101137,,,,,,
3928,19.067961,,,,-0.052648,0.021405,0.090236,-0.041853,0.027321,0.079721,-0.033646,0.015592,0.097979,,,,,,
3929,19.072816,,,,-0.052648,0.021405,0.090236,-0.041853,0.027321,0.079722,,,,,,,,,
3930,19.07767,-0.05055,0.027305,0.074077,-0.052648,0.021405,0.090237,-0.041854,0.027321,0.079722,-0.0371,0.021675,0.101136,,,,,,
3931,19.082524,,,,-0.052648,0.021405,0.090237,-0.041854,0.027321,0.079722,-0.033643,0.015584,0.097973,,,,,,
3932,19.087379,,,,-0.052648,0.021405,0.090237,-0.041854,0.027321,0.079723,,,,,,,,,
3933,19.092233,-0.050549,0.027305,0.074074,-0.052648,0.021405,0.090238,-0.041854,0.027321,0.079723,-0.037104,0.021675,0.10113,,,,,,
3934,19.097087,,,,-0.052648,0.021405,0.090238,-0.041855,0.027321,0.079724,-0.033652,0.015591,0.097971,,,,,,
3935,19.101942,,,,-0.052647,0.021405,0.090238,-0.041855,0.027322,0.079724,,,,,,,,,
3936,19.106796,-0.050546,0.027304,0.074075,-0.052647,0.021405,0.090239,-0.041855,0.027322,0.079724,-0.037106,0.021689,0.101129,,,,,,
3937,19.11165,,,,-0.052647,0.021405,0.090239,-0.041855,0.027322,0.079725,-0.033638,0.015577,0.09796,,,,,,
3938,19.116505,,,,-0.052647,0.021405,0.09024,-0.041856,0.027322,0.079725,,,,,,,,,
3939,19.121359,-0.050549,0.027305,0.074076,-0.052647,0.021405,0.09024,-0.041856,0.027322,0.079725,-0.037107,0.021681,0.101135,,,,,,
3940,19.126214,,,,-0.052647,0.021405,0.09024,-0.041856,0.027322,0.079726,-0.033652,0.015592,0.09798,,,,,,
3941,19.131068,,,,-0.052647,0.021405,0.090241,-0.041856,0.027322,0.079726,,,,,,,,,
3942,19.135922,-0.050557,0.027298,0.07408,-0.052647,0.021405,0.090241,-0.041857,0.027322,0.079726,-0.037109,0.02168,0.10113,,,,,,
3943,19.140777,,,,-0.052647,0.021405,0.090241,-0.041857,0.027323,0.079727,-0.033645,0.015583,0.097981,,,,,,
3944,19.145631,,,,-0.052647,0.021405,0.090242,-0.041857,0.027323,0.079727,,,,,,,,,
3945,19.150485,-0.050558,0.027297,0.074083,-0.052647,0.021405,0.090242,-0.041857,0.027323,0.079727,-0.037097,0.021681,0.10114,,,,,,
3946,19.15534,,,,-0.052647,0.021405,0.090242,-0.041857,0.027323,0.079727,-0.033645,0.015584,0.097979,,,,,,
3947,19.160194,,,,-0.052647,0.021405,0.090243,-0.041858,0.027323,0.079728,,,,,,,,,
3948,19.165049,-0.050559,0.027298,0.074084,-0.052647,0.021405,0.090243,-0.041858,0.027323,0.079728,-0.037104,0.021677,0.101133,,,,,,
3949,19.169903,,,,-0.052647,0.021405,0.090243,-0.041858,0.027323,0.079728,-0.03365,0.015591,0.097986,,,,,,
3950,19.174757,,,,-0.052647,0.021405,0.090244,-0.041858,0.027324,0.079729,,,,,,,,,
3951,19.179612,-0.050559,0.027303,0.07408,-0.052647,0.021405,0.090244,-0.041859,0.027324,0.079729,-0.037103,0.02168,0.101133,,,,,,
3952,19.184466,,,,-0.052647,0.021405,0.090244,-0.041859,0.027324,0.079729,-0.033647,0.015592,0.097979,,,,,,
3953,19.18932,,,,-0.052647,0.021406,0.090245,-0.041859,0.027324,0.079729,,,,,,,,,
3954,19.194175,-0.050556,0.027304,0.074077,-0.052647,0.021406,0.090245,-0.041859,0.027324,0.07973,-0.037102,0.021689,0.101127,,,,,,
3955,19.199029,,,,-0.052647,0.021406,0.090245,-0.04186,0.027324,0.07973,-0.033638,0.015592,0.097973,,,,,,
3956,19.203883,,,,-0.052647,0.021406,0.090246,-0.04186,0.027324,0.07973,,,,,,,,,
3957,19.208738,-0.05056,0.027305,0.074077,-0.052647,0.021406,0.090246,-0.04186,0.027324,0.07973,-0.037105,0.021686,0.101128,,,,,,
3958,19.213592,,,,-0.052647,0.021406,0.090246,-0.04186,0.027325,0.079731,-0.033637,0.015586,0.097979,,,,,,
3959,19.218447,,,,-0.052647,0.021406,0.090246,-0.041861,0.027325,0.079731,,,,,,,,,
3960,19.223301,-0.050568,0.027299,0.074086,-0.052647,0.021406,0.090247,-0.041861,0.027325,0.079731,-0.037104,0.021682,0.101147,,,,,,
3961,19.228155,,,,-0.052647,0.021406,0.090247,-0.041861,0.027325,0.079731,-0.033646,0.015597,0.097985,,,,,,
3962,19.23301,,,,-0.052647,0.021407,0.090247,-0.041861,0.027325,0.079732,,,,,,,,,
3963,19.237864,-0.050563,0.027305,0.074091,-0.052647,0.021407,0.090248,-0.041862,0.027325,0.079732,-0.037098,0.021683,0.101149,,,,,,
3964,19.242718,,,,-0.052647,0.021407,0.090248,-0.041862,0.027325,0.079732,-0.033648,0.01559,0.097988,,,,,,
3965,19.247573,,,,-0.052646,0.021407,0.090248,-0.041862,0.027325,0.079732,,,,,,,,,
3966,19.252427,-0.050562,0.027305,0.074092,-0.052646,0.021407,0.090249,-0.041862,0.027326,0.079733,-0.037099,0.021686,0.101147,,,,,,
3967,19.257282,,,,-0.052646,0.021407,0.090249,-0.041863,0.027326,0.079733,-0.033644,0.015591,0.097991,,,,,,
3968,19.262136,,,,-0.052646,0.021407,0.090249,-0.041863,0.027326,0.079733,,,,,,,,,
3969,19.26699,-0.050564,0.027302,0.074082,-0.052646,0.021407,0.090249,-0.041863,0.027326,0.079733,-0.037104,0.021686,0.10114,,,,,,
3970,19.271845,,,,-0.052646,0.021408,0.09025,-0.041863,0.027326,0.079733,-0.033637,0.01559,0.097981,,,,,,
3971,19.276699,,,,-0.052646,0.021408,0.09025,-0.041864,0.027326,0.079734,,,,,,,,,
3972,19.281553,-0.050564,0.02731,0.074084,-0.052646,0.021408,0.09025,-0.041864,0.027326,0.079734,-0.037097,0.021677,0.101136,,,,,,
3973,19.286408,,,,-0.052646,0.021408,0.090251,-0.041864,0.027326,0.079734,-0.033634,0.015597,0.09798,,,,,,
3974,19.291262,,,,-0.052646,0.021408,0.090251,-0.041864,0.027327,0.079734,,,,,,,,,
3975,19.296117,-0.050566,0.027306,0.074081,-0.052646,0.021408,0.090251,-0.041865,0.027327,0.079734,-0.037101,0.021687,0.101133,,,,,,
3976,19.300971,,,,-0.052646,0.021409,0.090252,-0.041865,0.027327,0.079734,-0.033634,0.015588,0.097972,,,,,,
3977,19.305825,,,,-0.052645,0.021409,0.090252,-0.041865,0.027327,0.079735,,,,,,,,,
3978,19.31068,-0.050576,0.027307,0.074087,-0.052645,0.021409,0.090252,-0.041865,0.027327,0.079735,-0.037096,0.02168,0.101148,,,,,,
3979,19.315534,,,,-0.052645,0.021409,0.090253,-0.041865,0.027327,0.079735,-0.033635,0.015587,0.097989,,,,,,
3980,19.320388,,,,-0.052645,0.021409,0.090253,-0.041866,0.027327,0.079735,,,,,,,,,
3981,19.325243,-0.050583,0.0273,0.074094,-0.052645,0.02141,0.090253,-0.041866,0.027328,0.079735,-0.037098,0.021683,0.101149,,,,,,
3982,19.330097,,,,-0.052644,0.02141,0.090254,-0.041866,0.027328,0.079735,-0.03365,0.015598,0.097993,,,,,,
3983,19.334951,,,,-0.052644,0.02141,0.090254,-0.041866,0.027328,0.079735,,,,,,,,,
3984,19.339806,-0.050584,0.027304,0.07409,-0.052644,0.02141,0.090254,-0.041866,0.027328,0.079736,-0.037101,0.021682,0.10115,,,,,,
3985,19.34466,,,,-0.052644,0.02141,0.090255,-0.041866,0.027328,0.079736,-0.033651,0.015599,0.097996,,,,,,
3986,19.349515,,,,-0.052643,0.021411,0.090255,-0.041867,0.027328,0.079736,,,,,,,,,
3987,19.354369,-0.05058,0.02731,0.074088,-0.052643,0.021411,0.090255,-0.041867,0.027328,0.079736,-0.037095,0.021678,0.101138,,,,,,
3988,19.359223,,,,-0.052643,0.021411,0.090256,-0.041867,0.027329,0.079736,-0.033639,0.015588,0.097991,,,,,,
3989,19.364078,,,,-0.052642,0.021412,0.090256,-0.041867,0.027329,0.079736,,,,,,,,,
3990,19.368932,-0.05058,0.027306,0.07408,-0.052642,0.021412,0.090256,-0.041867,0.027329,0.079736,-0.037089,0.021685,0.101138,,,,,,
3991,19.373786,,,,-0.052642,0.021412,0.090257,-0.041867,0.027329,0.079737,-0.033633,0.01559,0.097978,,,,,,
3992,19.378641,,,,-0.052641,0.021412,0.090257,-0.041867,0.027329,0.079737,,,,,,,,,
3993,19.383495,-0.050583,0.027309,0.074081,-0.052641,0.021413,0.090258,-0.041867,0.027329,0.079737,-0.037095,0.021697,0.10114,,,,,,
3994,19.38835,,,,-0.05264,0.021413,0.090258,-0.041867,0.02733,0.079737,-0.033628,0.015593,0.097989,,,,,,
3995,19.393204,,,,-0.05264,0.021413,0.090259,-0.041867,0.02733,0.079737,,,,,,,,,
3996,19.398058,-0.050587,0.02731,0.074085,-0.052639,0.021414,0.090259,-0.041867,0.02733,0.079737,-0.037089,0.02168,0.101144,,,,,,
3997,19.402913,,,,-0.052639,0.021414,0.090259,-0.041867,0.02733,0.079737,-0.033633,0.015592,0.097992,,,,,,
3998,19.407767,,,,-0.052638,0.021414,0.09026,-0.041867,0.02733,0.079738,,,,,,,,,
3999,19.412621,-0.050597,0.027312,0.07409,-0.052637,0.021415,0.09026,-0.041867,0.027331,0.079738,-0.037091,0.021689,0.101148,,,,,,
4000,19.417476,,,,-0.052637,0.021415,0.090261,-0.041867,0.027331,0.079738,-0.033622,0.015594,0.097998,,,,,,
4001,19.42233,,,,-0.052636,0.021416,0.090261,-0.041867,0.027331,0.079738,,,,,,,,,
4002,19.427184,-0.050603,0.02731,0.074089,-0.052636,0.021416,0.090262,-0.041867,0.027331,0.079738,-0.037092,0.021691,0.101146,,,,,,
4003,19.432039,,,,-0.052635,0.021416,0.090262,-0.041867,0.027331,0.079738,-0.03363,0.015593,0.097992,,,,,,
4004,19.436893,,,,-0.052634,0.021417,0.090263,-0.041867,0.027332,0.079738,,,,,,,,,
4005,19.441748,-0.050603,0.027316,0.07409,-0.052634,0.021417,0.090263,-0.041867,0.027332,0.079739,-0.037087,0.021698,0.101144,,,,,,
4006,19.446602,,,,-0.052633,0.021418,0.090264,-0.041867,0.027332,0.079739,-0.033617,0.015597,0.097985,,,,,,
4007,19.451456,,,,-0.052632,0.021418,0.090264,-0.041867,0.027332,0.079739,,,,,,,,,
4008,19.456311,-0.05059,0.02732,0.074105,-0.052631,0.021419,0.090265,-0.041866,0.027332,0.079739,-0.037065,0.021688,0.101145,,,,,,
4009,19.461165,,,,-0.052631,0.021419,0.090265,-0.041866,0.027333,0.079739,-0.033589,0.015566,0.097978,,,,,,
4010,19.466019,,,,-0.05263,0.021419,0.090266,-0.041866,0.027333,0.07974,,,,,,,,,
4011,19.470874,-0.050581,0.027317,0.074098,-0.052629,0.02142,0.090267,-0.041866,0.027333,0.07974,-0.037051,0.021687,0.101136,,,,,,
4012,19.475728,,,,-0.052628,0.02142,0.090267,-0.041866,0.027333,0.07974,-0.033592,0.015572,0.097967,,,,,,
4013,19.480583,,,,-0.052628,0.021421,0.090268,-0.041866,0.027334,0.07974,,,,,,,,,
4014,19.485437,-0.050584,0.027309,0.074092,-0.052627,0.021421,0.090268,-0.041866,0.027334,0.07974,-0.037055,0.021689,0.101128,,,,,,
4015,19.490291,,,,-0.052626,0.021422,0.090269,-0.041866,0.027334,0.07974,-0.033587,0.015583,0.097972,,,,,,
4016,19.495146,,,,-0.052625,0.021422,0.090269,-0.041865,0.027334,0.079741,,,,,,,,,
4017,19.5,-0.050589,0.027319,0.074092,-0.052624,0.021422,0.09027,-0.041865,0.027335,0.079741,-0.037057,0.02169,0.101135,,,,,,
4018,19.504854,,,,-0.052624,0.021423,0.09027,-0.041865,0.027335,0.079741,-0.033588,0.015581,0.097968,,,,,,
4019,19.509709,,,,-0.052623,0.021423,0.090271,-0.041865,0.027335,0.079741,,,,,,,,,
4020,19.514563,-0.050602,0.027321,0.074098,-0.052622,0.021424,0.090271,-0.041865,0.027335,0.079741,-0.037063,0.021683,0.101137,,,,,,
4021,19.519417,,,,-0.052621,0.021424,0.090272,-0.041865,0.027336,0.079742,-0.033592,0.015578,0.097975,,,,,,
4022,19.524272,,,,-0.052621,0.021425,0.090273,-0.041865,0.027336,0.079742,,,,,,,,,
4023,19.529126,-0.050607,0.027318,0.074105,-0.05262,0.021425,0.090273,-0.041865,0.027336,0.079742,-0.037058,0.021692,0.101143,,,,,,
4024,19.533981,,,,-0.052619,0.021425,0.090274,-0.041865,0.027336,0.079742,-0.033587,0.015582,0.097972,,,,,,
4025,19.538835,,,,-0.052618,0.021426,0.090274,-0.041865,0.027337,0.079742,,,,,,,,,
4026,19.543689,-0.050608,0.027317,0.074108,-0.052618,0.021426,0.090275,-0.041865,0.027337,0.079743,-0.037054,0.02169,0.101139,,,,,,
4027,19.548544,,,,-0.052617,0.021427,0.090275,-0.041864,0.027337,0.079743,-0.03358,0.015575,0.097974,,,,,,
4028,19.553398,,,,-0.052616,0.021427,0.090276,-0.041864,0.027337,0.079743,,,,,,,,,
4029,19.558252,-0.050606,0.027319,0.074108,-0.052616,0.021427,0.090276,-0.041864,0.027337,0.079743,-0.037042,0.021686,0.101134,,,,,,
4030,19.563107,,,,-0.052615,0.021428,0.090277,-0.041864,0.027338,0.079743,-0.033562,0.015576,0.097975,,,,,,
4031,19.567961,,,,-0.052614,0.021428,0.090277,-0.041864,0.027338,0.079744,,,,,,,,,
4032,19.572816,-0.050603,0.027324,0.074111,-0.052614,0.021428,0.090278,-0.041864,0.027338,0.079744,-0.037035,0.021684,0.10114,,,,,,
4033,19.57767,,,,-0.052613,0.021429,0.090278,-0.041864,0.027338,0.079744,-0.033559,0.015587,0.097982,,,,,,
4034,19.582524,,,,-0.052613,0.021429,0.090278,-0.041865,0.027339,0.079744,,,,,,,,,
4035,19.587379,-0.050608,0.027328,0.074113,-0.052612,0.021429,0.090279,-0.041865,0.027339,0.079744,-0.03703,0.021689,0.101137,,,,,,
4036,19.592233,,,,-0.052612,0.021429,0.090279,-0.041865,0.027339,0.079745,-0.033563,0.015581,0.097984,,,,,,
4037,19.597087,,,,-0.052611,0.02143,0.09028,-0.041865,0.027339,0.079745,,,,,,,,,
4038,19.601942,-0.050616,0.027326,0.074111,-0.052611,0.02143,0.09028,-0.041865,0.027339,0.079745,-0.037035,0.021694,0.10114,,,,,,
4039,19.606796,,,,-0.05261,0.02143,0.09028,-0.041865,0.02734,0.079745,-0.033566,0.015587,0.09798,,,,,,
4040,19.61165,,,,-0.05261,0.02143,0.090281,-0.041865,0.02734,0.079745,,,,,,,,,
4041,19.616505,-0.05062,0.027334,0.074107,-0.052609,0.021431,0.090281,-0.041865,0.02734,0.079745,-0.037038,0.02171,0.101139,,,,,,
4042,19.621359,,,,-0.052609,0.021431,0.090282,-0.041866,0.02734,0.079746,-0.033551,0.015576,0.097976,,,,,,
4043,19.626214,,,,-0.052608,0.021431,0.090282,-0.041866,0.02734,0.079746,,,,,,,,,
4044,19.631068,-0.050623,0.027336,0.074103,-0.052608,0.021431,0.090282,-0.041866,0.027341,0.079746,-0.037032,0.021689,0.101127,,,,,,
4045,19.635922,,,,-0.052608,0.021431,0.090283,-0.041866,0.027341,0.079746,-0.033559,0.01558,0.09798,,,,,,
4046,19.640777,,,,-0.052607,0.021431,0.090283,-0.041867,0.027341,0.079746,,,,,,,,,
4047,19.645631,-0.050621,0.027326,0.074108,-0.052607,0.021432,0.090283,-0.041867,0.027341,0.079746,-0.037027,0.021695,0.101135,,,,,,
4048,19.650485,,,,-0.052607,0.021432,0.090283,-0.041867,0.027341,0.079747,-0.033554,0.015588,0.097979,,,,,,
4049,19.65534,,,,-0.052607,0.021432,0.090284,-0.041868,0.027341,0.079747,,,,,,,,,
4050,19.660194,-0.050619,0.027325,0.07411,-0.052606,0.021432,0.090284,-0.041868,0.027341,0.079747,-0.037016,0.021696,0.101135,,,,,,
4051,19.665049,,,,-0.052606,0.021432,0.090284,-0.041869,0.027342,0.079747,-0.033534,0.015575,0.097972,,,,,,
4052,19.669903,,,,-0.052606,0.021432,0.090284,-0.041869,0.027342,0.079747,,,,,,,,,
4053,19.674757,-0.050634,0.027327,0.074113,-0.052606,0.021432,0.090285,-0.041869,0.027342,0.079748,-0.037016,0.021682,0.101133,,,,,,
4054,19.679612,,,,-0.052606,0.021432,0.090285,-0.04187,0.027342,0.079748,-0.033549,0.015587,0.097989,,,,,,
4055,19.684466,,,,-0.052605,0.021432,0.090285,-0.04187,0.027342,0.079748,,,,,,,,,
4056,19.68932,-0.050644,0.027328,0.074113,-0.052605,0.021432,0.090285,-0.041871,0.027342,0.079748,-0.037025,0.021701,0.101135,,,,,,
4057,19.694175,,,,-0.052605,0.021432,0.090286,-0.041871,0.027342,0.079748,-0.033559,0.015586,0.097994,,,,,,
4058,19.699029,,,,-0.052605,0.021432,0.090286,-0.041872,0.027342,0.079749,,,,,,,,,
4059,19.703883,-0.050661,0.027332,0.074114,-0.052605,0.021432,0.090286,-0.041873,0.027342,0.079749,-0.037036,0.021697,0.101139,,,,,,
4060,19.708738,,,,-0.052605,0.021432,0.090286,-0.041873,0.027342,0.079749,-0.033559,0.015595,0.097986,,,,,,
4061,19.713592,,,,-0.052605,0.021432,0.090287,-0.041874,0.027342,0.079749,,,,,,,,,
4062,19.718447,-0.050672,0.027332,0.074117,-0.052605,0.021432,0.090287,-0.041874,0.027342,0.07975,-0.037032,0.021701,0.101137,,,,,,
4063,19.723301,,,,-0.052605,0.021432,0.090287,-0.041875,0.027343,0.07975,-0.033556,0.015578,0.097986,,,,,,
4064,19.728155,,,,-0.052605,0.021432,0.090287,-0.041876,0.027343,0.07975,,,,,,,,,
4065,19.73301,-0.050656,0.027327,0.074108,-0.052605,0.021432,0.090287,-0.041876,0.027343,0.07975,-0.03702,0.021696,0.101133,,,,,,
4066,19.737864,,,,-0.052605,0.021432,0.090288,-0.041877,0.027343,0.079751,-0.033536,0.015572,0.097984,,,,,,
4067,19.742718,,,,-0.052605,0.021432,0.090288,-0.041877,0.027343,0.079751,,,,,,,,,
4068,19.747573,-0.050646,0.027327,0.074103,-0.052605,0.021432,0.090288,-0.041878,0.027343,0.079751,-0.037007,0.021694,0.101129,,,,,,
4069,19.752427,,,,-0.052605,0.021431,0.090288,-0.041878,0.027343,0.079751,-0.033537,0.015586,0.097982,,,,,,
4070,19.757282,,,,-0.052605,0.021431,0.090288,-0.041879,0.027343,0.079751,,,,,,,,,
4071,19.762136,-0.050652,0.027319,0.074108,-0.052605,0.021431,0.090288,-0.04188,0.027343,0.079752,-0.037007,0.021682,0.101128,,,,,,
4072,19.76699,,,,-0.052605,0.021431,0.090289,-0.04188,0.027343,0.079752,-0.033528,0.015586,0.097983,,,,,,
4073,19.771845,,,,-0.052605,0.021431,0.090289,-0.041881,0.027343,0.079752,,,,,,,,,
4074,19.776699,-0.050666,0.027323,0.074117,-0.052605,0.021431,0.090289,-0.041881,0.027343,0.079752,-0.037016,0.021691,0.101136,,,,,,
4075,19.781553,,,,-0.052605,0.021431,0.090289,-0.041882,0.027343,0.079752,-0.033534,0.015592,0.097994,,,,,,
4076,19.786408,,,,-0.052605,0.021431,0.090289,-0.041882,0.027343,0.079752,,,,,,,,,
4077,19.791262,-0.050685,0.027333,0.074118,-0.052605,0.021431,0.090289,-0.041882,0.027344,0.079752,-0.037022,0.021704,0.101142,,,,,,
4078,19.796117,,,,-0.052605,0.021431,0.09029,-0.041883,0.027344,0.079752,-0.03355,0.015587,0.097998,,,,,,
4079,19.800971,,,,-0.052605,0.021431,0.09029,-0.041883,0.027344,0.079752,,,,,,,,,
4080,19.805825,-0.050693,0.027328,0.074112,-0.052605,0.02143,0.09029,-0.041883,0.027344,0.079752,-0.037029,0.021702,0.101133,,,,,,
4081,19.81068,,,,-0.052605,0.02143,0.09029,-0.041884,0.027344,0.079753,-0.033543,0.015585,0.098,,,,,,
4082,19.815534,,,,-0.052606,0.02143,0.09029,-0.041884,0.027344,0.079752,,,,,,,,,
4083,19.820388,-0.050689,0.027329,0.07411,-0.052606,0.02143,0.09029,-0.041884,0.027344,0.079752,-0.037025,0.021701,0.101126,,,,,,
4084,19.825243,,,,-0.052606,0.02143,0.090291,-0.041884,0.027344,0.079752,-0.033535,0.015584,0.097994,,,,,,
4085,19.830097,,,,-0.052606,0.02143,0.090291,-0.041884,0.027344,0.079752,,,,,,,,,
4086,19.834951,-0.050674,0.027329,0.074111,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079752,-0.037011,0.021687,0.10113,,,,,,
4087,19.839806,,,,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079752,-0.033528,0.015599,0.098001,,,,,,
4088,19.84466,,,,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079752,,,,,,,,,
4089,19.849515,-0.050677,0.027324,0.074115,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079752,-0.037002,0.021684,0.101136,,,,,,
4090,19.854369,,,,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079752,-0.033527,0.015586,0.098004,,,,,,
4091,19.859223,,,,-0.052606,0.02143,0.090291,-0.041884,0.027345,0.079751,,,,,,,,,
4092,19.864078,-0.050688,0.027321,0.07412,-0.052606,0.02143,0.090292,-0.041884,0.027346,0.079751,-0.037003,0.021684,0.10114,,,,,,
4093,19.868932,,,,-0.052606,0.021429,0.090292,-0.041884,0.027346,0.079751,-0.033529,0.015579,0.098005,,,,,,
4094,19.873786,,,,-0.052606,0.021429,0.090292,-0.041884,0.027346,0.079751,,,,,,,,,
4095,19.878641,-0.050701,0.027329,0.074117,-0.052606,0.021429,0.090292,-0.041884,0.027346,0.07975,-0.037009,0.021699,0.101146,,,,,,
4096,19.883495,,,,-0.052606,0.021429,0.090292,-0.041883,0.027346,0.07975,-0.033532,0.015588,0.098009,,,,,,
4097,19.88835,,,,-0.052606,0.021429,0.090292,-0.041883,0.027346,0.07975,,,,,,,,,
4098,19.893204,-0.050717,0.02733,0.074114,-0.052607,0.021429,0.090292,-0.041883,0.027347,0.079749,-0.03702,0.021703,0.101141,,,,,,
4099,19.898058,,,,-0.052607,0.021429,0.090292,-0.041883,0.027347,0.079749,-0.03353,0.015579,0.098004,,,,,,
4100,19.902913,,,,-0.052607,0.021429,0.090292,-0.041883,0.027347,0.079749,,,,,,,,,
4101,19.907767,-0.050718,0.027334,0.074126,-0.052607,0.021429,0.090292,-0.041882,0.027347,0.079748,-0.037017,0.021703,0.101138,,,,,,
4102,19.912621,,,,-0.052607,0.021429,0.090292,-0.041882,0.027347,0.079748,-0.033522,0.01558,0.097998,,,,,,
4103,19.917476,,,,-0.052607,0.021429,0.090293,-0.041882,0.027347,0.079747,,,,,,,,,
4104,19.92233,-0.050704,0.027327,0.074113,-0.052607,0.021429,0.090293,-0.041882,0.027348,0.079747,-0.037001,0.021698,0.101135,,,,,,
4105,19.927184,,,,-0.052607,0.021429,0.090293,-0.041882,0.027348,0.079747,-0.033507,0.015584,0.098001,,,,,,
4106,19.932039,,,,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079746,,,,,,,,,
4107,19.936893,-0.050708,0.027327,0.074111,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079746,-0.036999,0.021682,0.101131,,,,,,
4108,19.941748,,,,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079746,-0.033509,0.015584,0.098006,,,,,,
4109,19.946602,,,,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079746,,,,,,,,,
4110,19.951456,-0.050711,0.027325,0.074119,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079745,-0.037002,0.021685,0.10113,,,,,,
4111,19.956311,,,,-0.052606,0.021429,0.090293,-0.041882,0.027348,0.079745,-0.033509,0.015579,0.09801,,,,,,
4112,19.961165,,,,-0.052606,0.021429,0.090293,-0.041882,0.027349,0.079745,,,,,,,,,
4113,19.966019,-0.05073,0.027322,0.074118,-0.052606,0.021429,0.090293,-0.041883,0.027349,0.079745,-0.036998,0.021705,0.101144,,,,,,
4114,19.970874,,,,-0.052606,0.021429,0.090293,-0.041883,0.027349,0.079745,-0.033515,0.015593,0.098014,,,,,,
4115,19.975728,,,,-0.052606,0.021429,0.090293,-0.041883,0.027349,0.079745,,,,,,,,,
4116,19.980583,-0.050744,0.027324,0.074113,-0.052606,0.021429,0.090293,-0.041884,0.027349,0.079744,-0.037007,0.021705,0.101145,,,,,,
4117,19.985437,,,,-0.052606,0.021429,0.090293,-0.041884,0.027349,0.079744,-0.033521,0.015594,0.098006,,,,,,
4118,19.990291,,,,-0.052605,0.021429,0.090293,-0.041885,0.027349,0.079744,,,,,,,,,
4119,19.995146,-0.05075,0.027321,0.074112,-0.052605,0.021429,0.090293,-0.041886,0.027349,0.079744,-0.037011,0.021701,0.101129,,,,,,
4120,20,,,,-0.052605,0.021429,0.090293,-0.041886,0.027349,0.079745,-0.03351,0.015586,0.098007,,,,,,
4121,20.004854,,,,-0.052605,0.021429,0.090293,-0.041887,0.027349,0.079745,,,,,,,,,
4122,20.009709,-0.050747,0.027319,0.074105,-0.052605,0.021429,0.090293,-0.041888,0.027348,0.079745,-0.036999,0.021711,0.101142,,,,,,
4123,20.014563,,,,-0.052605,0.02143,0.090293,-0.041889,0.027348,0.079745,-0.033499,0.015577,0.098005,,,,,,
4124,20.019417,,,,-0.052604,0.02143,0.090293,-0.04189,0.027348,0.079745,,,,,,,,,
4125,20.024272,-0.050738,0.027318,0.074106,-0.052604,0.02143,0.090293,-0.041891,0.027348,0.079745,-0.036987,0.021699,0.101138,,,,,,
4126,20.029126,,,,-0.052604,0.02143,0.090293,-0.041892,0.027348,0.079746,-0.033492,0.015582,0.098004,,,,,,
4127,20.033981,,,,-0.052604,0.02143,0.090293,-0.041894,0.027348,0.079746,,,,,,,,,
