Format Version,1.21,Take Name,SamTrail2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2016-02-02 02.44.51.312 PM,Total Frames in Take,2616,Total Exported Frames,2616,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,
,,soft actuator:constant 0,soft actuator:constant 0,soft actuator:constant 0,soft actuator:end point,soft actuator:end point,soft actuator:end point,soft actuator:middle point,soft actuator:middle point,soft actuator:middle point,,,,,,,,,
,,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
174,1.45,-0.032847,0.096987,0.100253,0.07254,0.095818,0.039338,0.011251,0.094951,0.07633,,,,,,,,,
175,1.458333,-0.032847,0.09699,0.100258,0.072538,0.095826,0.039343,0.011255,0.094951,0.076341,,,,,,,,,
176,1.466667,-0.032843,0.096991,0.100254,0.072551,0.095825,0.039345,0.011259,0.09495,0.076341,,,,,,,,,
177,1.475,-0.032838,0.096988,0.100259,0.07255,0.095821,0.039346,0.011258,0.094949,0.076345,,,,,,,,,
178,1.483333,-0.032839,0.096982,0.100252,0.072551,0.095822,0.039346,0.011259,0.094949,0.076336,,,,,,,,,
179,1.491667,-0.032834,0.096987,0.100249,0.072552,0.095827,0.039346,0.011261,0.094942,0.076337,,,,,,,,,
180,1.5,-0.032835,0.096986,0.100245,0.072551,0.095818,0.03934,0.011264,0.094947,0.076336,,,,,,,,,
181,1.508333,-0.032833,0.096994,0.100239,0.072553,0.095818,0.039333,0.011265,0.09495,0.076333,,,,,,,,,
182,1.516667,-0.032845,0.096988,0.100236,0.072545,0.095817,0.039327,0.011258,0.09495,0.076328,,,,,,,,,
183,1.525,-0.032851,0.096987,0.100235,0.072542,0.095816,0.039334,0.011252,0.094948,0.076323,,,,,,,,,
184,1.533333,-0.032849,0.096986,0.100238,0.072538,0.095817,0.039336,0.011254,0.094944,0.07633,,,,,,,,,
185,1.541667,-0.032848,0.096989,0.100241,0.072543,0.095813,0.039338,0.01125,0.094949,0.076338,,,,,,,,,
186,1.55,-0.032849,0.096988,0.10024,0.072541,0.095822,0.039341,0.011257,0.094944,0.076336,,,,,,,,,
187,1.558333,-0.032846,0.09699,0.100247,0.072543,0.095827,0.039348,0.011257,0.094949,0.076344,,,,,,,,,
188,1.566667,-0.032846,0.096989,0.10025,0.072546,0.095814,0.039346,0.011257,0.094945,0.076334,,,,,,,,,
189,1.575,-0.032849,0.096987,0.100245,0.072547,0.095812,0.039348,0.011259,0.094948,0.076338,,,,,,,,,
190,1.583333,-0.032844,0.096994,0.10024,0.072546,0.095818,0.03934,0.011262,0.094947,0.076331,,,,,,,,,
191,1.591667,-0.03284,0.096998,0.100237,0.072548,0.095818,0.039337,0.011261,0.09495,0.076333,,,,,,,,,
192,1.6,-0.032844,0.096996,0.100228,0.072548,0.095818,0.039341,0.011258,0.09495,0.076327,,,,,,,,,
193,1.608333,-0.032847,0.096993,0.100229,0.072546,0.095817,0.039333,0.011255,0.094947,0.076319,,,,,,,,,
194,1.616667,-0.032852,0.096992,0.100229,0.07254,0.095816,0.039338,0.011251,0.094947,0.076325,,,,,,,,,
195,1.625,-0.032854,0.096994,0.100234,0.072539,0.095817,0.039338,0.011251,0.094946,0.076329,,,,,,,,,
196,1.633333,-0.032857,0.096997,0.100235,0.072537,0.095818,0.039342,0.011247,0.094952,0.076331,,,,,,,,,
197,1.641667,-0.032859,0.096995,0.100239,0.072539,0.095823,0.03935,0.011246,0.094957,0.076337,,,,,,,,,
198,1.65,-0.032858,0.096999,0.100245,0.07254,0.095821,0.039353,0.011249,0.094953,0.076341,,,,,,,,,
199,1.658333,-0.032855,0.097005,0.100242,0.072542,0.095825,0.039354,0.011244,0.094954,0.076338,,,,,,,,,
200,1.666667,-0.032851,0.096998,0.100248,0.072544,0.095819,0.039351,0.011254,0.094953,0.076338,,,,,,,,,
201,1.675,-0.03285,0.097002,0.100245,0.072548,0.095817,0.039348,0.011255,0.094952,0.076336,,,,,,,,,
202,1.683333,-0.032847,0.097002,0.10024,0.072549,0.095819,0.039347,0.011255,0.094959,0.076336,,,,,,,,,
203,1.691667,-0.032852,0.097,0.100241,0.072549,0.095821,0.039345,0.011249,0.094957,0.076332,,,,,,,,,
204,1.7,-0.032857,0.097003,0.100236,0.072538,0.095821,0.039342,0.01125,0.094959,0.076328,,,,,,,,,
205,1.708333,-0.032859,0.097003,0.100236,0.07254,0.095813,0.039348,0.011242,0.094955,0.076331,,,,,,,,,
206,1.716667,-0.032859,0.09701,0.100234,0.072537,0.095815,0.039349,0.011244,0.094965,0.076329,,,,,,,,,
207,1.725,-0.032865,0.097005,0.100235,0.072533,0.095821,0.039347,0.011244,0.094962,0.076336,,,,,,,,,
208,1.733333,-0.032865,0.097005,0.100233,0.072534,0.095826,0.03935,0.011242,0.094963,0.076335,,,,,,,,,
209,1.741667,-0.032861,0.097009,0.100239,0.072537,0.095821,0.039352,0.011247,0.094958,0.076343,,,,,,,,,
210,1.75,-0.032861,0.097008,0.100245,0.072536,0.095827,0.039353,0.011246,0.094954,0.076342,,,,,,,,,
211,1.758333,-0.032854,0.097005,0.10025,0.07254,0.095821,0.039348,0.011246,0.094956,0.076345,,,,,,,,,
212,1.766667,-0.03285,0.097011,0.100245,0.072541,0.095825,0.039351,0.011248,0.094951,0.07634,,,,,,,,,
213,1.775,-0.032849,0.097005,0.100252,0.072542,0.095826,0.039352,0.011253,0.094959,0.076343,,,,,,,,,
214,1.783333,-0.032847,0.097013,0.100253,0.072537,0.095824,0.039352,0.011247,0.094958,0.076343,,,,,,,,,
215,1.791667,-0.032849,0.097008,0.100248,0.072535,0.095823,0.039355,0.011249,0.094955,0.076344,,,,,,,,,
216,1.8,-0.032853,0.097006,0.10025,0.072539,0.095822,0.039357,0.011247,0.094953,0.076343,,,,,,,,,
217,1.808333,-0.032848,0.097001,0.100257,0.072541,0.095819,0.039356,0.011255,0.094948,0.076347,,,,,,,,,
218,1.816667,-0.032851,0.097005,0.100261,0.072535,0.095825,0.03936,0.011249,0.094949,0.076351,,,,,,,,,
219,1.825,-0.032853,0.096999,0.100263,0.072529,0.095825,0.039359,0.011248,0.09496,0.076355,,,,,,,,,
220,1.833333,-0.032861,0.097,0.100268,0.072532,0.095823,0.039366,0.011242,0.094953,0.076352,,,,,,,,,
221,1.841667,-0.032862,0.096999,0.100279,0.072531,0.095827,0.039368,0.011242,0.094949,0.07636,,,,,,,,,
222,1.85,-0.032864,0.096991,0.100283,0.072529,0.095825,0.039372,0.011238,0.094952,0.076361,,,,,,,,,
223,1.858333,-0.032867,0.096995,0.100287,0.072531,0.095821,0.039375,0.011239,0.094949,0.076364,,,,,,,,,
224,1.866667,-0.032864,0.096991,0.100291,0.072529,0.095823,0.039382,0.011242,0.094955,0.076367,,,,,,,,,
225,1.875,-0.032872,0.096988,0.100297,0.072527,0.095824,0.03938,0.011237,0.094949,0.076373,,,,,,,,,
226,1.883333,-0.032877,0.09699,0.100297,0.07253,0.095826,0.039388,0.011234,0.094941,0.076374,,,,,,,,,
227,1.891667,-0.032874,0.096987,0.100309,0.072525,0.095821,0.039388,0.011229,0.094942,0.07638,,,,,,,,,
228,1.9,-0.032881,0.096994,0.100308,0.072524,0.095821,0.039395,0.011226,0.094942,0.076382,,,,,,,,,
229,1.908333,-0.032863,0.096983,0.100344,0.072518,0.095818,0.039395,0.011234,0.094939,0.076392,,,,,,,,,
230,1.916667,-0.032862,0.09698,0.100351,0.07252,0.095823,0.0394,0.011237,0.094927,0.076421,,,,,,,,,
231,1.925,-0.032866,0.09698,0.10035,0.072539,0.095812,0.039429,0.011233,0.094925,0.076412,,,,,,,,,
232,1.933333,-0.032867,0.096974,0.100351,0.07252,0.095812,0.039402,0.01123,0.09493,0.076409,,,,,,,,,
233,1.941667,-0.032872,0.096965,0.100349,0.072512,0.095817,0.039397,0.011228,0.094931,0.076398,,,,,,,,,
234,1.95,-0.032872,0.096968,0.100337,0.072525,0.095816,0.039406,0.01123,0.094936,0.076396,,,,,,,,,
235,1.958333,-0.03287,0.096971,0.100339,0.072526,0.095811,0.039404,0.011234,0.094924,0.076406,,,,,,,,,
236,1.966667,-0.032868,0.096976,0.100334,0.072529,0.095814,0.039407,0.011235,0.094926,0.0764,,,,,,,,,
237,1.975,-0.032876,0.096972,0.100337,0.072528,0.095812,0.039404,0.011227,0.094928,0.076392,,,,,,,,,
238,1.983333,-0.032876,0.096968,0.100335,0.072516,0.095818,0.0394,0.011225,0.09493,0.076393,,,,,,,,,
239,1.991667,-0.032874,0.096969,0.100338,0.072526,0.095814,0.039404,0.011224,0.094929,0.076394,,,,,,,,,
240,2,-0.032876,0.096966,0.10034,0.072531,0.095815,0.039413,0.011232,0.094924,0.076409,,,,,,,,,
241,2.008333,-0.032877,0.096968,0.100342,0.072525,0.095811,0.039411,0.011229,0.094921,0.076408,,,,,,,,,
242,2.016667,-0.032884,0.096967,0.100344,0.07252,0.095812,0.039415,0.011221,0.094921,0.076408,,,,,,,,,
243,2.025,-0.03289,0.096967,0.100346,0.072516,0.095813,0.039415,0.01122,0.094926,0.076402,,,,,,,,,
244,2.033333,-0.032895,0.096962,0.100336,0.072509,0.09581,0.039415,0.011214,0.09492,0.076405,,,,,,,,,
245,2.041667,-0.032898,0.096956,0.100337,0.072517,0.095805,0.039419,0.011216,0.094922,0.076403,,,,,,,,,
246,2.05,-0.032902,0.096955,0.100337,0.072512,0.095811,0.03942,0.011213,0.094918,0.076404,,,,,,,,,
247,2.058333,-0.032906,0.096954,0.10034,0.072511,0.095811,0.039422,0.011207,0.094924,0.076406,,,,,,,,,
248,2.066667,-0.032907,0.096955,0.100338,0.072512,0.095805,0.03943,0.011205,0.094924,0.076406,,,,,,,,,
249,2.075,-0.032914,0.096952,0.100348,0.072511,0.095804,0.039433,0.0112,0.094918,0.076411,,,,,,,,,
250,2.083333,-0.032921,0.096951,0.100353,0.072509,0.095801,0.039443,0.011195,0.094919,0.076413,,,,,,,,,
251,2.091667,-0.032933,0.096955,0.100357,0.072504,0.095803,0.039447,0.01119,0.094916,0.076414,,,,,,,,,
252,2.1,-0.032939,0.096951,0.100353,0.072498,0.095809,0.039446,0.011185,0.094918,0.076413,,,,,,,,,
253,2.108333,-0.032943,0.096958,0.100353,0.072495,0.095804,0.039451,0.011175,0.09492,0.076408,,,,,,,,,
254,2.116667,-0.032946,0.096961,0.10035,0.072492,0.0958,0.039455,0.01117,0.094921,0.076413,,,,,,,,,
255,2.125,-0.032951,0.096959,0.100355,0.072489,0.095802,0.039461,0.011162,0.094921,0.076415,,,,,,,,,
256,2.133333,-0.03296,0.096964,0.100365,0.072485,0.095805,0.039467,0.011155,0.094923,0.07642,,,,,,,,,
257,2.141667,-0.032963,0.096969,0.100377,0.072484,0.095798,0.039479,0.01115,0.094916,0.076428,,,,,,,,,
258,2.15,-0.032967,0.096967,0.100384,0.072474,0.095805,0.039488,0.011137,0.094916,0.076444,,,,,,,,,
259,2.158333,-0.032973,0.096971,0.100396,0.072476,0.095804,0.039501,0.011129,0.09492,0.076445,,,,,,,,,
260,2.166667,-0.032975,0.096975,0.100403,0.072465,0.095808,0.039508,0.011123,0.094923,0.076449,,,,,,,,,
261,2.175,-0.032978,0.096973,0.100405,0.072464,0.095805,0.039509,0.011122,0.094928,0.076447,,,,,,,,,
262,2.183333,-0.032978,0.096975,0.100412,0.072465,0.09581,0.039514,0.011119,0.094925,0.07645,,,,,,,,,
263,2.191667,-0.03298,0.096975,0.100418,0.072461,0.095807,0.039518,0.011117,0.094926,0.076456,,,,,,,,,
264,2.2,-0.032978,0.096975,0.100416,0.072461,0.095805,0.03951,0.01112,0.09493,0.076455,,,,,,,,,
265,2.208333,-0.032985,0.096972,0.100415,0.072459,0.095801,0.039514,0.011117,0.094929,0.076455,,,,,,,,,
266,2.216667,-0.032986,0.096974,0.100415,0.072458,0.095796,0.039512,0.011115,0.09492,0.07646,,,,,,,,,
267,2.225,-0.03299,0.096975,0.100416,0.072453,0.0958,0.039516,0.011113,0.094921,0.076458,,,,,,,,,
268,2.233333,-0.03299,0.096975,0.100418,0.072455,0.095799,0.039517,0.011112,0.094926,0.076462,,,,,,,,,
269,2.241667,-0.032983,0.096975,0.100421,0.072453,0.095796,0.039518,0.011113,0.094928,0.076461,,,,,,,,,
270,2.25,-0.032976,0.096975,0.100418,0.072458,0.095797,0.039517,0.011119,0.094925,0.076462,,,,,,,,,
271,2.258333,-0.032975,0.096969,0.100413,0.072461,0.095795,0.039513,0.011128,0.094921,0.076464,,,,,,,,,
272,2.266667,-0.032966,0.096972,0.100409,0.07247,0.0958,0.039513,0.011137,0.094919,0.076459,,,,,,,,,
273,2.275,-0.03296,0.096973,0.100393,0.072479,0.095797,0.039502,0.011148,0.094922,0.076457,,,,,,,,,
274,2.283333,-0.032958,0.096972,0.100387,0.072483,0.095798,0.039497,0.011155,0.09492,0.076447,,,,,,,,,
275,2.291667,-0.032951,0.096965,0.100374,0.072491,0.095799,0.039487,0.011159,0.094917,0.076442,,,,,,,,,
276,2.3,-0.032949,0.096966,0.100372,0.072487,0.095796,0.039479,0.011164,0.094916,0.07644,,,,,,,,,
277,2.308333,-0.03295,0.096966,0.100362,0.072484,0.095797,0.039477,0.011164,0.09492,0.076443,,,,,,,,,
278,2.316667,-0.032951,0.096972,0.100368,0.072487,0.095797,0.039481,0.011164,0.09491,0.076438,,,,,,,,,
279,2.325,-0.032952,0.09696,0.100377,0.072489,0.095798,0.039485,0.011161,0.094913,0.076441,,,,,,,,,
280,2.333333,-0.032952,0.096959,0.100382,0.072488,0.095792,0.039484,0.011161,0.094915,0.076444,,,,,,,,,
281,2.341667,-0.03295,0.096967,0.100393,0.072485,0.095791,0.039491,0.011161,0.094912,0.07645,,,,,,,,,
282,2.35,-0.032946,0.096965,0.100395,0.072489,0.095796,0.039495,0.011161,0.094913,0.076455,,,,,,,,,
283,2.358333,-0.032943,0.096964,0.100397,0.07249,0.095799,0.039494,0.011162,0.094919,0.076453,,,,,,,,,
284,2.366667,-0.032942,0.096963,0.100395,0.072484,0.095803,0.039491,0.011163,0.094917,0.07645,,,,,,,,,
285,2.375,-0.032941,0.096967,0.100391,0.072489,0.095799,0.039482,0.011165,0.094917,0.076447,,,,,,,,,
286,2.383333,-0.032937,0.096967,0.100389,0.072489,0.095801,0.039485,0.011168,0.094916,0.076443,,,,,,,,,
287,2.391667,-0.03294,0.096964,0.100391,0.072487,0.095795,0.039483,0.011167,0.094916,0.076441,,,,,,,,,
288,2.4,-0.032942,0.096966,0.100395,0.072483,0.095795,0.039481,0.011163,0.094912,0.076443,,,,,,,,,
289,2.408333,-0.032947,0.096965,0.100399,0.072482,0.095804,0.03948,0.011154,0.094919,0.076447,,,,,,,,,
290,2.416667,-0.032947,0.096966,0.100406,0.072478,0.095799,0.039485,0.011153,0.094914,0.076445,,,,,,,,,
291,2.425,-0.032946,0.096962,0.100408,0.072478,0.095807,0.039484,0.011153,0.094917,0.076453,,,,,,,,,
292,2.433333,-0.032939,0.096963,0.100408,0.072477,0.095804,0.039485,0.011158,0.094918,0.076447,,,,,,,,,
293,2.441667,-0.032936,0.096966,0.100406,0.072482,0.095798,0.039478,0.01116,0.094917,0.076445,,,,,,,,,
294,2.45,-0.032935,0.096969,0.100401,0.072485,0.095805,0.039473,0.011166,0.094923,0.07644,,,,,,,,,
295,2.458333,-0.032931,0.096964,0.100397,0.072488,0.095805,0.039474,0.011169,0.094926,0.076435,,,,,,,,,
296,2.466667,-0.03293,0.096966,0.100396,0.072496,0.095808,0.039467,0.011174,0.094926,0.076434,,,,,,,,,
297,2.475,-0.032924,0.096964,0.10039,0.072495,0.095809,0.039461,0.011175,0.094924,0.076429,,,,,,,,,
298,2.483333,-0.032921,0.096965,0.100384,0.072498,0.09581,0.039454,0.011175,0.094929,0.076427,,,,,,,,,
299,2.491667,-0.032924,0.096962,0.100385,0.072495,0.095805,0.039454,0.011177,0.094926,0.07642,,,,,,,,,
300,2.5,-0.032921,0.096962,0.100382,0.072493,0.095808,0.039449,0.011182,0.094923,0.076426,,,,,,,,,
301,2.508333,-0.032915,0.096964,0.100379,0.072496,0.095807,0.039448,0.011185,0.094918,0.076425,,,,,,,,,
302,2.516667,-0.03292,0.096963,0.10038,0.072496,0.095812,0.039448,0.011185,0.094917,0.076425,,,,,,,,,
303,2.525,-0.032918,0.096962,0.100378,0.072498,0.095803,0.039442,0.011186,0.094919,0.076423,,,,,,,,,
304,2.533333,-0.032917,0.096957,0.100376,0.072499,0.095804,0.039443,0.011186,0.094919,0.076424,,,,,,,,,
305,2.541667,-0.032915,0.096964,0.100368,0.0725,0.095808,0.039439,0.011194,0.094927,0.076421,,,,,,,,,
306,2.55,-0.032914,0.09696,0.100372,0.072502,0.095813,0.039441,0.011192,0.094919,0.076417,,,,,,,,,
307,2.558333,-0.032914,0.096964,0.100369,0.072498,0.095811,0.039437,0.011191,0.09492,0.076416,,,,,,,,,
308,2.566667,-0.032912,0.096967,0.100367,0.072499,0.09581,0.039438,0.011193,0.094923,0.076416,,,,,,,,,
309,2.575,-0.032914,0.096963,0.100361,0.072502,0.095802,0.039435,0.011191,0.094923,0.076412,,,,,,,,,
310,2.583333,-0.032912,0.096968,0.100364,0.072502,0.095807,0.039434,0.011193,0.094924,0.076415,,,,,,,,,
311,2.591667,-0.03291,0.096967,0.100358,0.0725,0.095803,0.039434,0.011194,0.094924,0.076411,,,,,,,,,
312,2.6,-0.032912,0.096967,0.10035,0.072506,0.09581,0.039427,0.0112,0.094923,0.076409,,,,,,,,,
313,2.608333,-0.032907,0.096968,0.100342,0.072504,0.0958,0.039423,0.011198,0.094922,0.076402,,,,,,,,,
314,2.616667,-0.03291,0.096965,0.100338,0.072508,0.095806,0.039426,0.011197,0.094925,0.076405,,,,,,,,,
315,2.625,-0.032914,0.096968,0.100341,0.072503,0.095801,0.039423,0.011198,0.094917,0.076401,,,,,,,,,
316,2.633333,-0.032911,0.09697,0.100342,0.072504,0.095806,0.039424,0.011201,0.094925,0.076404,,,,,,,,,
317,2.641667,-0.032913,0.096966,0.100349,0.072507,0.095804,0.039428,0.011202,0.09492,0.07641,,,,,,,,,
318,2.65,-0.032908,0.096968,0.100347,0.072507,0.095809,0.039427,0.011202,0.094926,0.076402,,,,,,,,,
319,2.658333,-0.03291,0.096969,0.100352,0.072508,0.095801,0.039425,0.011203,0.094927,0.076406,,,,,,,,,
320,2.666667,-0.032912,0.096963,0.100348,0.072506,0.095806,0.039427,0.011202,0.094923,0.076401,,,,,,,,,
321,2.675,-0.032905,0.096965,0.100343,0.072512,0.095806,0.039425,0.011202,0.094922,0.076401,,,,,,,,,
322,2.683333,-0.032907,0.096966,0.100341,0.072508,0.09581,0.039423,0.011205,0.094925,0.076393,,,,,,,,,
323,2.691667,-0.032908,0.096966,0.100342,0.072509,0.095806,0.039423,0.011205,0.094927,0.076399,,,,,,,,,
324,2.7,-0.032908,0.096969,0.100344,0.072506,0.095808,0.039423,0.011199,0.094927,0.076397,,,,,,,,,
325,2.708333,-0.032911,0.096968,0.100343,0.072505,0.095807,0.039427,0.011195,0.094925,0.076401,,,,,,,,,
326,2.716667,-0.032921,0.096968,0.100344,0.072503,0.095805,0.039429,0.011194,0.094922,0.076403,,,,,,,,,
327,2.725,-0.032922,0.096973,0.100349,0.072496,0.095808,0.03943,0.011188,0.094928,0.076409,,,,,,,,,
328,2.733333,-0.032925,0.096973,0.100354,0.072495,0.095808,0.039432,0.011183,0.094931,0.076407,,,,,,,,,
329,2.741667,-0.032932,0.09697,0.100356,0.072497,0.09581,0.039435,0.011181,0.094927,0.076409,,,,,,,,,
330,2.75,-0.032929,0.096974,0.100354,0.072493,0.095807,0.039435,0.011181,0.094924,0.076409,,,,,,,,,
331,2.758333,-0.032926,0.096966,0.100364,0.072492,0.095812,0.039434,0.011183,0.09493,0.076403,,,,,,,,,
332,2.766667,-0.032924,0.096974,0.100362,0.072494,0.095808,0.039433,0.01118,0.094928,0.076411,,,,,,,,,
333,2.775,-0.032924,0.096975,0.100359,0.072496,0.095815,0.039435,0.011188,0.094923,0.07641,,,,,,,,,
334,2.783333,-0.032917,0.096974,0.10036,0.072501,0.095812,0.039437,0.011189,0.094925,0.076408,,,,,,,,,
335,2.791667,-0.032918,0.096978,0.100367,0.072496,0.09581,0.039438,0.011188,0.09493,0.076414,,,,,,,,,
336,2.8,-0.032924,0.096974,0.100372,0.07249,0.095815,0.039437,0.011183,0.094923,0.076419,,,,,,,,,
337,2.808333,-0.03293,0.096978,0.10038,0.07249,0.09581,0.039449,0.011175,0.094925,0.076425,,,,,,,,,
338,2.816667,-0.032931,0.096972,0.100384,0.072487,0.095807,0.039457,0.01117,0.094928,0.076424,,,,,,,,,
339,2.825,-0.032935,0.096972,0.100395,0.072475,0.095802,0.03946,0.01117,0.094928,0.076427,,,,,,,,,
340,2.833333,-0.032937,0.096972,0.100399,0.072475,0.095805,0.039463,0.011163,0.094927,0.076432,,,,,,,,,
341,2.841667,-0.032938,0.096969,0.100402,0.072482,0.095804,0.039464,0.011163,0.094929,0.076434,,,,,,,,,
342,2.85,-0.032934,0.096974,0.100399,0.072487,0.095805,0.039462,0.011166,0.094929,0.07643,,,,,,,,,
343,2.858333,-0.032925,0.096971,0.10039,0.072488,0.09581,0.039458,0.011176,0.09493,0.076429,,,,,,,,,
344,2.866667,-0.03292,0.09697,0.100385,0.07249,0.095813,0.039448,0.011178,0.094922,0.076421,,,,,,,,,
345,2.875,-0.032916,0.096975,0.100375,0.072497,0.095803,0.039437,0.011191,0.094929,0.076415,,,,,,,,,
346,2.883333,-0.032908,0.09697,0.100367,0.072502,0.095808,0.03943,0.011202,0.094926,0.076413,,,,,,,,,
347,2.891667,-0.032902,0.096969,0.100355,0.072507,0.095804,0.039426,0.011205,0.09492,0.076409,,,,,,,,,
348,2.9,-0.0329,0.09697,0.100352,0.072507,0.0958,0.039417,0.01121,0.094925,0.076408,,,,,,,,,
349,2.908333,-0.032904,0.096965,0.100354,0.072503,0.095802,0.039419,0.011209,0.094917,0.076409,,,,,,,,,
350,2.916667,-0.032902,0.096966,0.100356,0.072503,0.095806,0.039423,0.011207,0.094921,0.076413,,,,,,,,,
351,2.925,-0.032899,0.09696,0.10036,0.072506,0.095802,0.039421,0.011211,0.09492,0.076409,,,,,,,,,
352,2.933333,-0.032898,0.096967,0.100359,0.072503,0.095806,0.039418,0.01121,0.094919,0.07641,,,,,,,,,
353,2.941667,-0.032906,0.096973,0.10036,0.072501,0.095807,0.039415,0.011209,0.094925,0.076407,,,,,,,,,
354,2.95,-0.032897,0.096974,0.100352,0.072503,0.095809,0.039414,0.01121,0.094924,0.076408,,,,,,,,,
355,2.958333,-0.03289,0.09697,0.100345,0.07251,0.095808,0.039409,0.011214,0.094923,0.076401,,,,,,,,,
356,2.966667,-0.032881,0.096971,0.100335,0.07252,0.095808,0.039406,0.011224,0.094922,0.076395,,,,,,,,,
357,2.975,-0.032871,0.096973,0.100335,0.072521,0.095814,0.039398,0.011225,0.094926,0.076394,,,,,,,,,
358,2.983333,-0.032874,0.096973,0.100333,0.072521,0.095821,0.039399,0.01123,0.094926,0.076387,,,,,,,,,
359,2.991667,-0.032866,0.096979,0.100331,0.072522,0.095809,0.03939,0.011227,0.094927,0.076388,,,,,,,,,
360,3,-0.032875,0.096978,0.100335,0.072519,0.095809,0.039398,0.011226,0.094928,0.076393,,,,,,,,,
361,3.008333,-0.032879,0.096981,0.100342,0.072514,0.095811,0.039403,0.011223,0.094926,0.076395,,,,,,,,,
362,3.016667,-0.032886,0.096978,0.100352,0.072513,0.095815,0.039409,0.01121,0.094928,0.076398,,,,,,,,,
363,3.025,-0.032888,0.09698,0.10036,0.072505,0.095812,0.039415,0.011208,0.094931,0.076401,,,,,,,,,
364,3.033333,-0.032892,0.096982,0.100363,0.0725,0.095813,0.039413,0.011201,0.094932,0.076406,,,,,,,,,
365,3.041667,-0.032897,0.096984,0.100372,0.072498,0.095813,0.039418,0.0112,0.094927,0.076405,,,,,,,,,
366,3.05,-0.032893,0.096984,0.100374,0.0725,0.095813,0.039418,0.011197,0.094931,0.076401,,,,,,,,,
367,3.058333,-0.032889,0.096978,0.100372,0.072502,0.095812,0.039412,0.011197,0.09493,0.076398,,,,,,,,,
368,3.066667,-0.032889,0.096984,0.100376,0.072503,0.095819,0.039414,0.011204,0.094931,0.076398,,,,,,,,,
369,3.075,-0.032886,0.096979,0.100382,0.072506,0.09582,0.039413,0.011205,0.094931,0.076404,,,,,,,,,
370,3.083333,-0.032888,0.096986,0.100388,0.072504,0.095822,0.039419,0.011205,0.094933,0.076408,,,,,,,,,
371,3.091667,-0.032886,0.096983,0.100389,0.072506,0.095817,0.039422,0.0112,0.094928,0.07641,,,,,,,,,
372,3.1,-0.032895,0.096978,0.100387,0.0725,0.09582,0.039425,0.011199,0.094937,0.076411,,,,,,,,,
373,3.108333,-0.032891,0.096985,0.1004,0.072495,0.095819,0.039426,0.011196,0.094937,0.076414,,,,,,,,,
374,3.116667,-0.032895,0.09698,0.100395,0.072496,0.095814,0.039424,0.011195,0.09494,0.076408,,,,,,,,,
375,3.125,-0.032899,0.096979,0.100394,0.072497,0.09582,0.039423,0.011193,0.094942,0.076408,,,,,,,,,
376,3.133333,-0.032898,0.096981,0.100396,0.072496,0.095819,0.039423,0.011199,0.094937,0.076408,,,,,,,,,
377,3.141667,-0.032899,0.09698,0.100386,0.072502,0.09582,0.039418,0.011199,0.094942,0.076399,,,,,,,,,
378,3.15,-0.032894,0.09698,0.100382,0.072496,0.095823,0.039413,0.011199,0.094941,0.076401,,,,,,,,,
379,3.158333,-0.032892,0.096979,0.100379,0.072503,0.095821,0.039414,0.011201,0.094941,0.076396,,,,,,,,,
380,3.166667,-0.03289,0.09698,0.100383,0.072504,0.095817,0.039419,0.011206,0.094944,0.076395,,,,,,,,,
381,3.175,-0.032887,0.096979,0.100378,0.072503,0.095815,0.03942,0.011204,0.09494,0.076397,,,,,,,,,
382,3.183333,-0.032889,0.096979,0.100379,0.072506,0.095817,0.039416,0.011206,0.094938,0.076399,,,,,,,,,
383,3.191667,-0.032889,0.096975,0.100379,0.072507,0.095816,0.039417,0.011208,0.09494,0.076399,,,,,,,,,
384,3.2,-0.032885,0.096977,0.100378,0.072506,0.095814,0.039415,0.011207,0.094942,0.076399,,,,,,,,,
385,3.208333,-0.032888,0.09698,0.100378,0.072505,0.095813,0.039413,0.011212,0.094941,0.076395,,,,,,,,,
386,3.216667,-0.032891,0.096984,0.100368,0.072503,0.095815,0.039412,0.011204,0.09494,0.076395,,,,,,,,,
387,3.225,-0.032897,0.096982,0.100369,0.072499,0.09582,0.039408,0.011201,0.094937,0.076396,,,,,,,,,
388,3.233333,-0.032893,0.096983,0.100363,0.0725,0.095815,0.03941,0.011201,0.094941,0.076394,,,,,,,,,
389,3.241667,-0.032897,0.096978,0.100369,0.072497,0.095815,0.039407,0.0112,0.094932,0.076392,,,,,,,,,
390,3.25,-0.032897,0.096984,0.100363,0.072499,0.095813,0.039409,0.011201,0.094942,0.076391,,,,,,,,,
391,3.258333,-0.032899,0.096989,0.100365,0.072497,0.095813,0.039409,0.011198,0.09494,0.076393,,,,,,,,,
